counter_done,agent,counter_done_max_changes,reward_game,representation,done_penalty,counter_changes,reward_experience_bonus,entropy,reward,changes_penalty,piece_penalty,discount_reward,done_bonus,is_done_success,segments,discount_rewards,rewards_sum,experience_bonus,historical,bonus_factor,counter_done_interations,entropy_map
620,,0,0.0,narrow-puzzle,,6,2.9262360000000047,1.4591479170272446,2.58,,0,,0.0,True,[18 29 29 17 17 29],2.269662008923667,2.08,1.1342000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
621,,0,0.0,narrow-puzzle,,6,2.926752000000005,1.4591479170272448,2.58,,0,,0.0,True,[29 17 29 16 29 17],2.269662008923667,2.08,1.1344000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.984716982408986
622,,0,0.0,narrow-puzzle,,6,2.9272680000000046,1.9182958340544896,2.58,,0,,0.0,True,[29 18 16 17 16 17],2.269662008923667,2.08,1.1346000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9923985003332222
623,,0,0.0,narrow-puzzle,,6,2.927784000000005,1.7924812503605778,2.58,,0,,0.0,True,[17 29 16 17 17 24],2.269662008923667,2.08,1.1348000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64)]}",3.188521078284832,0,0.9993543848687498
624,,0,0.0,narrow-puzzle,,6,2.9283000000000046,1.9182958340544893,2.58,,0,,0.0,True,[29 28 16 17 29 16],2.269662008923667,2.08,1.1350000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([28], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9818890814641623
625,,0,0.0,narrow-puzzle,,6,2.9288160000000047,1.4591479170272448,2.58,,0,,0.0,True,[29 16 16 39 29 29],2.269662008923667,2.08,1.1352000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9117517586347538
626,,0,0.0,narrow-puzzle,,6,2.9293320000000045,1.4591479170272448,2.58,,0,,0.0,True,[16 16 29 29 18 29],2.269662008923667,2.08,1.1354000000000017,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.922510181448798
627,,0,0.0,narrow-puzzle,,6,2.929848000000005,2.2516291673878226,2.58,,0,,10.0,True,[18 16 29 24 29 17],2.269662008923667,2.08,1.135600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9626715710407068
628,,0,0.0,narrow-puzzle,,6,2.930364000000005,1.9182958340544896,2.58,,0,,0.0,True,[29 17 18 16 16 18],2.269662008923667,2.08,1.135800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9743429593269619
629,,0,0.0,narrow-puzzle,,6,2.930880000000005,1.2516291673878228,2.58,,0,,0.0,True,[29 39 16 29 29 29],2.269662008923667,2.08,1.136000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9026067423614912
630,,0,0.0,narrow-puzzle,,6,2.9313960000000048,1.2516291673878228,2.58,,0,,0.0,True,[29 29 16 29 17 29],2.269662008923667,2.08,1.1362000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
631,,0,0.0,narrow-puzzle,,6,2.931912000000005,2.2516291673878226,2.58,,0,,10.0,True,[39 17 17 24 18 16],2.269662008923667,2.08,1.1364000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([39], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9910760598382222
632,,0,0.0,narrow-puzzle,,6,2.9324280000000047,1.2516291673878228,2.58,,0,,0.0,True,[18 17 17 16 17 17],2.269662008923667,2.08,1.1366000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9923985003332222
633,,0,0.0,narrow-puzzle,,6,2.932944000000005,1.9182958340544893,2.58,,0,,0.0,True,[17 29 29 16 17 39],2.269662008923667,2.08,1.1368000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
634,,0,0.0,narrow-puzzle,,6,2.9334600000000046,2.2516291673878226,2.58,,0,,10.0,True,[24 29 17 18 39 29],2.269662008923667,2.08,1.1370000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([24], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
635,,0,0.0,narrow-puzzle,,6,2.933976000000005,1.2516291673878228,2.58,,0,,0.0,True,[29 17 29 29 29 28],2.269662008923667,2.08,1.1372000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([28], dtype=int64)]}",3.188521078284832,0,0.9731560354421096
636,,0,0.0,narrow-puzzle,,6,2.934492000000005,1.0,2.58,,0,,0.0,True,[29 29 17 29 17 17],2.269662008923667,2.08,1.137400000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9981021327390103
637,,0,0.0,narrow-puzzle,,6,2.935008000000005,1.2516291673878228,2.58,,0,,0.0,True,[17 18 16 16 16 16],2.269662008923667,2.08,1.137600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.97663491144401
638,,0,0.0,narrow-puzzle,,6,2.935524000000005,0.6500224216483541,2.58,,0,,0.0,True,[17 29 17 17 17 17],2.269662008923667,2.08,1.137800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9788179629263809
639,,0,0.0,narrow-puzzle,,6,2.936040000000005,1.7924812503605778,2.58,,0,,0.0,True,[17 29 29 29 16 18],2.269662008923667,2.08,1.138000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.961236604722876
640,,0,0.0,narrow-puzzle,,6,2.936556000000005,1.4591479170272448,2.58,,0,,0.0,True,[17 17 18 29 29 29],2.269662008923667,2.08,1.1382000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
641,,0,0.0,narrow-puzzle,,6,2.937072000000005,1.4591479170272448,2.58,,0,,0.0,True,[18 17 29 29 17 29],2.269662008923667,2.08,1.1384000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
642,,0,0.0,narrow-puzzle,,6,2.9375880000000048,1.4591479170272446,2.58,,0,,0.0,True,[17 17 18 17 39 39],2.269662008923667,2.08,1.1386000000000018,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9997892080780693
643,,0,0.0,narrow-puzzle,,6,2.9381040000000054,1.4591479170272448,2.58,,0,,0.0,True,[17 29 17 29 16 29],2.269662008923667,2.08,1.138800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.984716982408986
644,,0,0.0,narrow-puzzle,,6,2.938620000000005,1.4591479170272448,2.58,,0,,0.0,True,[18 29 17 17 29 17],2.269662008923667,2.08,1.139000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9995256892936493
645,,0,0.0,narrow-puzzle,,6,2.9391360000000053,1.2516291673878228,2.58,,0,,0.0,True,[16 29 17 17 17 17],2.269662008923667,2.08,1.139200000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9957274520849256
646,,0,0.0,narrow-puzzle,,6,2.939652000000005,0.9182958340544896,2.58,,0,,0.0,True,[29 16 16 16 16 29],2.269662008923667,2.08,1.139400000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9266067073697131
647,,0,0.0,narrow-puzzle,,6,2.940168000000005,1.4591479170272446,2.58,,0,,0.0,True,[18 29 17 29 17 29],2.269662008923667,2.08,1.139600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
648,,0,0.0,narrow-puzzle,,6,2.940684000000005,1.4591479170272446,2.58,,0,,0.0,True,[29 16 29 17 29 17],2.269662008923667,2.08,1.139800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.984716982408986
649,,0,0.0,narrow-puzzle,,6,2.941200000000005,1.2516291673878228,2.58,,0,,0.0,True,[17 17 17 39 17 29],2.269662008923667,2.08,1.140000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9970338496312483
650,,0,0.0,narrow-puzzle,,6,2.941716000000005,1.9182958340544893,2.58,,0,,0.0,True,[17 18 17 29 29 16],2.269662008923667,2.08,1.1402000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9896469097488854
651,,0,0.0,narrow-puzzle,,6,2.942232000000005,1.2516291673878228,2.58,,0,,0.0,True,[29 29 16 17 29 29],2.269662008923667,2.08,1.1404000000000019,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
652,,0,0.0,narrow-puzzle,,6,2.9427480000000052,1.9182958340544893,2.58,,0,,0.0,True,[39 17 16 16 17 29],2.269662008923667,2.08,1.140600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([39], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9888922525267978
653,,0,0.0,narrow-puzzle,,6,2.9432640000000054,1.9182958340544893,2.58,,0,,0.0,True,[16 17 39 39 29 16],2.269662008923667,2.08,1.140800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.961236604722876
654,,0,0.0,narrow-puzzle,,6,2.943780000000005,1.9182958340544893,2.58,,0,,0.0,True,[29 29 17 24 17 10],2.269662008923667,2.08,1.141000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([10], dtype=int64)]}",3.188521078284832,0,0.9881108365218301
655,,0,0.0,narrow-puzzle,,6,2.9442960000000054,1.9182958340544896,2.58,,0,,0.0,True,[17 17 14 29 39 39],2.269662008923667,2.08,1.141200000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([14], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9910760598382222
656,,0,0.0,narrow-puzzle,,6,2.944812000000005,0.6500224216483541,2.58,,0,,0.0,True,[17 29 29 29 29 29],2.269662008923667,2.08,1.141400000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9453461763331195
657,,0,0.0,narrow-puzzle,,6,2.9453280000000053,1.2516291673878228,2.58,,0,,0.0,True,[16 29 18 29 29 29],2.269662008923667,2.08,1.141600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9139629195428369
658,,0,0.0,narrow-puzzle,,6,2.945844000000005,2.2516291673878226,2.58,,0,,10.0,True,[29 24 18 16 29 17],2.269662008923667,2.08,1.141800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9626715710407068
659,,0,0.0,narrow-puzzle,,6,2.9463600000000056,1.7924812503605778,2.58,,0,,0.0,True,[17 29 29 18 39 29],2.269662008923667,2.08,1.1420000000000021,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.956764490628274
660,,0,0.0,narrow-puzzle,,6,2.9468760000000054,1.2516291673878228,2.58,,0,,0.0,True,[18 29 29 35 29 29],2.269662008923667,2.08,1.142200000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9182958340544896
661,,0,0.0,narrow-puzzle,,6,2.9473920000000056,1.7924812503605778,2.58,,0,,0.0,True,[16 29 17 29 24 29],2.269662008923667,2.08,1.142400000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9536431321552503
662,,0,0.0,narrow-puzzle,,6,2.9479080000000053,1.7924812503605778,2.58,,0,,0.0,True,[18 29 17 18 16 18],2.269662008923667,2.08,1.142600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.97663491144401
663,,0,0.0,narrow-puzzle,,6,2.9484240000000055,1.9182958340544893,2.58,,0,,0.0,True,[18 17 29 29 38 17],2.269662008923667,2.08,1.142800000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([38], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
664,,0,0.0,narrow-puzzle,,6,2.9489400000000052,1.9182958340544893,2.58,,0,,0.0,True,[18 29 16 29  4 18],2.269662008923667,2.08,1.143000000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([4], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9536431321552503
665,,0,0.0,narrow-puzzle,,6,2.9494560000000054,1.9182958340544893,2.58,,0,,0.0,True,[17 18 29 17 24 29],2.269662008923667,2.08,1.143200000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
666,,0,0.0,narrow-puzzle,,6,2.949972000000005,1.7924812503605778,2.58,,0,,0.0,True,[17 17 17 29 39 18],2.269662008923667,2.08,1.143400000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9996706285970819
667,,0,0.0,narrow-puzzle,,6,2.9504880000000053,1.2516291673878228,2.58,,0,,0.0,True,[18 29 29 29 29 17],2.269662008923667,2.08,1.143600000000002,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9552178476322735
668,,0,0.0,narrow-puzzle,,6,2.9510040000000055,1.9182958340544896,2.58,,0,,0.0,True,[29 29 18 24 17 17],2.269662008923667,2.08,1.1438000000000021,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
